,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
2289,4460,0,0,0,32,3,6.0,6.0,5.0,6,6.0,7.0,6.0,7.0,21,2,8,7,8,2.0,0
2290,4461,0,0,1,27,3,4.0,2.0,8.0,2,6.0,2.0,7.0,4.0,21,2,8,7,8,2.0,0
2291,4462,0,0,1,25,3,5.0,6.0,5.0,2,6.0,4.0,7.0,8.0,21,2,8,7,8,2.0,0
2292,4463,0,0,1,30,3,5.0,4.0,7.0,2,8.0,4.0,7.0,6.0,21,2,8,7,8,2.0,0
2293,4464,0,0,0,29,3,5.0,4.0,3.0,6,5.0,4.0,6.0,4.0,21,2,8,7,8,2.0,0
2294,4465,0,0,1,26,3,6.0,5.0,8.0,2,7.0,7.0,8.0,6.0,21,2,8,7,8,2.0,0
2296,4467,0,0,1,29,3,6.0,7.0,6.0,2,7.0,6.0,7.0,8.0,21,2,8,7,8,2.0,0
2297,4468,0,0,0,27,9,8.0,6.0,9.0,4,10.0,8.0,6.0,7.0,33,2,2,1,6,2.0,0
2299,4470,0,0,1,25,9,6.0,5.0,8.0,2,7.0,6.0,5.0,5.0,33,2,2,1,6,2.0,0
2300,4471,0,0,0,29,9,8.0,8.0,7.0,4,7.0,8.0,5.0,8.0,33,2,2,1,6,2.0,1
2301,4472,0,0,1,23,9,9.0,9.0,8.0,2,8.0,9.0,7.0,6.0,33,2,2,1,6,2.0,1
2302,4473,0,1,1,27,9,9.0,6.0,7.0,2,9.0,7.0,9.0,8.0,33,2,2,1,6,2.0,1
2303,4474,0,0,0,32,9,7.0,6.0,7.0,6,7.0,6.0,6.0,7.0,33,2,2,1,6,2.0,1
2304,4475,0,0,1,27,9,6.0,3.0,7.0,2,7.0,7.0,6.0,7.0,33,2,2,1,6,2.0,0
2305,4476,0,0,1,25,9,4.0,3.0,5.0,2,6.0,6.0,3.0,6.0,33,2,2,1,6,2.0,0
2306,4477,0,0,1,30,9,7.0,9.0,7.0,2,9.0,7.0,7.0,8.0,33,2,2,1,6,2.0,1
2307,4478,0,0,0,29,9,6.0,5.0,4.0,6,5.0,6.0,5.0,5.0,33,2,2,1,6,2.0,1
2308,4479,0,0,1,26,9,8.0,10.0,7.0,2,8.0,9.0,8.0,9.0,33,2,2,1,6,2.0,1
2310,4481,0,0,1,29,9,6.0,6.0,7.0,2,7.0,5.0,6.0,6.0,33,2,2,1,6,2.0,0
2311,4482,0,0,0,27,3,8.0,7.0,9.0,4,8.0,7.0,6.0,7.0,28,2,1,10,6,2.0,0
2312,4483,0,0,1,32,3,8.0,4.0,10.0,2,8.0,8.0,8.0,10.0,28,2,1,10,6,2.0,0
2313,4484,0,0,1,25,3,7.0,5.0,7.0,2,7.0,8.0,7.0,7.0,28,2,1,10,6,2.0,1
2314,4485,0,0,0,29,3,6.0,5.0,7.0,4,4.0,7.0,5.0,5.0,28,2,1,10,6,2.0,1
2315,4486,0,0,1,23,3,6.0,3.0,6.0,2,6.0,6.0,4.0,6.0,28,2,1,10,6,2.0,0
2316,4487,0,0,1,27,3,7.0,6.0,8.0,2,7.0,6.0,6.0,8.0,28,2,1,10,6,2.0,0
2317,4488,0,0,0,32,3,6.0,5.0,7.0,6,5.0,5.0,7.0,6.0,28,2,1,10,6,2.0,0
2318,4489,0,0,1,27,3,6.0,3.0,9.0,2,8.0,7.0,3.0,8.0,28,2,1,10,6,2.0,0
2319,4490,0,0,1,25,3,8.0,6.0,8.0,2,8.0,8.0,6.0,9.0,28,2,1,10,6,2.0,1
2320,4491,0,1,1,30,3,8.0,7.0,6.0,2,8.0,8.0,8.0,8.0,28,2,1,10,6,2.0,1
2321,4492,0,0,0,29,3,5.0,3.0,6.0,6,5.0,5.0,6.0,6.0,28,2,1,10,6,2.0,0
2322,4493,0,0,1,26,3,7.0,8.0,6.0,2,6.0,6.0,8.0,9.0,28,2,1,10,6,2.0,0
2324,4495,0,0,1,29,3,4.0,5.0,7.0,2,6.0,4.0,5.0,6.0,28,2,1,10,6,2.0,0
2325,4496,0,0,1,27,9,8.0,7.0,9.0,4,8.0,8.0,6.0,7.0,29,4,6,9,4,2.0,0
2326,4497,0,1,0,32,9,8.0,5.0,10.0,2,10.0,10.0,10.0,10.0,29,4,6,9,4,2.0,1
2327,4498,0,0,0,25,9,6.0,4.0,8.0,2,7.0,7.0,6.0,6.0,29,4,6,9,4,2.0,0
2328,4499,0,0,1,29,9,6.0,7.0,7.0,4,6.0,5.0,6.0,5.0,29,4,6,9,4,2.0,0
2329,4500,0,0,0,23,9,5.0,5.0,7.0,2,8.0,5.0,8.0,4.0,29,4,6,9,4,2.0,0
2330,4501,0,0,0,27,9,5.0,4.0,7.0,2,7.0,6.0,6.0,5.0,29,4,6,9,4,2.0,0
2331,4502,0,0,0,32,9,6.0,5.0,6.0,6,6.0,6.0,5.0,6.0,29,4,6,9,4,2.0,0
2332,4503,0,1,0,27,9,7.0,5.0,8.0,2,8.0,9.0,4.0,6.0,29,4,6,9,4,2.0,1
2333,4504,0,0,0,25,9,3.0,3.0,6.0,2,5.0,5.0,4.0,4.0,29,4,6,9,4,2.0,0
2334,4505,0,0,0,30,9,7.0,5.0,9.0,2,9.0,8.0,5.0,8.0,29,4,6,9,4,2.0,1
2335,4506,0,0,0,29,9,5.0,4.0,6.0,6,5.0,5.0,5.0,6.0,29,4,6,9,4,2.0,0
2336,4507,0,0,0,26,9,7.0,6.0,8.0,2,6.0,6.0,8.0,5.0,29,4,6,9,4,2.0,0
2338,4509,0,0,0,29,9,5.0,5.0,8.0,2,7.0,4.0,5.0,6.0,29,4,6,9,4,2.0,0
2339,4510,0,0,1,27,9,9.0,7.0,10.0,4,10.0,10.0,8.0,10.0,22,4,6,2,7,2.0,0
2341,4512,0,0,0,25,9,6.0,3.0,8.0,2,7.0,8.0,7.0,6.0,22,4,6,2,7,2.0,0
2342,4513,0,0,1,29,9,7.0,7.0,5.0,4,5.0,6.0,8.0,2.0,22,4,6,2,7,2.0,0
2343,4514,0,0,0,23,9,5.0,2.0,6.0,2,6.0,7.0,5.0,5.0,22,4,6,2,7,2.0,0
2344,4515,0,0,0,27,9,4.0,4.0,8.0,2,6.0,4.0,6.0,6.0,22,4,6,2,7,2.0,0
2345,4516,0,0,0,32,9,8.0,6.0,8.0,6,7.0,9.0,5.0,8.0,22,4,6,2,7,2.0,1
2346,4517,0,1,0,27,9,7.0,2.0,8.0,2,9.0,8.0,4.0,10.0,22,4,6,2,7,2.0,1
2347,4518,0,0,0,25,9,2.0,2.0,6.0,2,5.0,6.0,4.0,3.0,22,4,6,2,7,2.0,0
2348,4519,0,0,0,30,9,6.0,5.0,10.0,2,7.0,7.0,4.0,6.0,22,4,6,2,7,2.0,0
2350,4521,0,0,0,26,9,7.0,5.0,6.0,2,7.0,8.0,5.0,6.0,22,4,6,2,7,2.0,0
2352,4523,0,0,0,29,9,6.0,6.0,8.0,2,7.0,4.0,5.0,7.0,22,4,6,2,7,2.0,0
2353,4524,0,0,1,27,9,9.0,7.0,9.0,4,9.0,8.0,7.0,8.0,27,4,1,3,3,2.0,1
2355,4526,0,0,0,25,9,8.0,5.0,8.0,2,8.0,8.0,8.0,8.0,27,4,1,3,3,2.0,1
2356,4527,0,0,1,29,9,7.0,6.0,8.0,4,6.0,5.0,5.0,7.0,27,4,1,3,3,2.0,0
2357,4528,0,1,0,23,9,7.0,6.0,8.0,2,8.0,7.0,7.0,6.0,27,4,1,3,3,2.0,1
2358,4529,0,0,0,27,9,8.0,8.0,7.0,2,9.0,5.0,8.0,8.0,27,4,1,3,3,2.0,0
2359,4530,0,0,0,32,9,7.0,6.0,8.0,6,7.0,7.0,5.0,7.0,27,4,1,3,3,2.0,1
2360,4531,0,0,0,27,9,8.0,4.0,8.0,2,10.0,10.0,5.0,9.0,27,4,1,3,3,2.0,1
2361,4532,0,1,0,25,9,6.0,4.0,7.0,2,7.0,7.0,6.0,6.0,27,4,1,3,3,2.0,1
2362,4533,0,1,0,30,9,7.0,9.0,7.0,2,7.0,7.0,8.0,6.0,27,4,1,3,3,2.0,1
2363,4534,0,0,0,29,9,6.0,3.0,6.0,6,7.0,6.0,5.0,6.0,27,4,1,3,3,2.0,0
2364,4535,0,0,0,26,9,8.0,6.0,9.0,2,7.0,9.0,5.0,7.0,27,4,1,3,3,2.0,1
2366,4537,0,0,0,29,9,7.0,7.0,8.0,2,7.0,6.0,7.0,8.0,27,4,1,3,3,2.0,0
2367,4734,0,0,1,30,3,7.0,7.0,7.0,4,7.0,7.0,7.0,7.0,34,4,2,1,9,2.0,0
2368,4735,0,0,0,23,3,7.0,4.0,6.0,2,7.0,6.0,5.0,7.0,34,4,2,1,9,2.0,0
2369,4736,0,0,1,29,3,6.0,6.0,7.0,4,6.0,6.0,6.0,6.0,34,4,2,1,9,2.0,0
2371,4738,0,0,0,25,3,2.0,1.0,8.0,3,8.0,6.0,8.0,8.0,34,4,2,1,9,2.0,0
2372,4739,0,1,0,28,3,8.0,6.0,9.0,2,9.0,9.0,7.0,7.0,34,4,2,1,9,2.0,1
2373,4740,0,0,0,27,3,5.0,5.0,6.0,6,6.0,6.0,6.0,5.0,34,4,2,1,9,2.0,0
2374,4741,0,1,1,30,5,8.0,8.0,10.0,4,9.0,8.0,8.0,7.0,25,4,1,1,8,2.0,1
2375,4742,0,1,0,23,5,8.0,7.0,8.0,2,7.0,8.0,7.0,7.0,25,4,1,1,8,2.0,1
2376,4743,0,0,1,29,5,7.0,7.0,7.0,4,7.0,8.0,6.0,6.0,25,4,1,1,8,2.0,0
2377,4744,0,0,0,24,5,8.0,5.0,8.0,2,8.0,8.0,8.0,6.0,25,4,1,1,8,2.0,1
2378,4745,0,0,0,25,5,3.0,2.0,5.0,3,4.0,6.0,4.0,3.0,25,4,1,1,8,2.0,0
2379,4746,0,0,0,28,5,8.0,8.0,10.0,2,9.0,10.0,7.0,7.0,25,4,1,1,8,2.0,1
2380,4747,0,0,0,27,5,6.0,5.0,6.0,6,7.0,6.0,6.0,6.0,25,4,1,1,8,2.0,0
2381,4748,0,1,0,30,3,10.0,10.0,10.0,4,9.0,10.0,10.0,10.0,23,2,8,3,5,2.0,1
2382,4749,0,0,1,23,3,8.0,6.0,8.0,2,7.0,7.0,6.0,7.0,23,2,8,3,5,2.0,0
2383,4750,0,0,0,29,3,6.0,6.0,8.0,4,6.0,6.0,6.0,6.0,23,2,8,3,5,2.0,0
2385,4752,0,1,0,25,3,7.0,8.0,7.0,3,6.0,7.0,6.0,8.0,23,2,8,3,5,2.0,1
2386,4753,0,0,1,28,3,5.0,5.0,6.0,2,7.0,6.0,6.0,7.0,23,2,8,3,5,2.0,0
2387,4754,0,0,0,27,3,4.0,5.0,6.0,6,6.0,5.0,6.0,5.0,23,2,8,3,5,2.0,0
2388,4755,0,0,0,30,3,7.0,8.0,10.0,4,9.0,5.0,8.0,10.0,30,3,2,4,6,2.0,0
2389,4756,0,0,0,23,3,8.0,6.0,8.0,2,7.0,5.0,6.0,7.0,30,3,2,4,6,2.0,0
2390,4757,0,0,0,29,3,8.0,7.0,8.0,4,8.0,7.0,7.0,8.0,30,3,2,4,6,2.0,0
2392,4759,0,0,1,25,3,4.0,6.0,8.0,3,8.0,6.0,5.0,7.0,30,3,2,4,6,2.0,0
2393,4760,0,1,0,28,3,9.0,9.0,9.0,2,9.0,10.0,8.0,10.0,30,3,2,4,6,7.0,1
2394,4761,0,1,0,27,3,6.0,7.0,6.0,6,7.0,5.0,6.0,7.0,30,3,2,4,6,7.0,1
2395,4762,0,0,0,30,9,6.0,8.0,10.0,4,9.0,6.0,8.0,8.0,36,1,5,5,8,7.0,0
2396,4763,0,0,0,23,9,5.0,3.0,7.0,2,5.0,4.0,6.0,5.0,36,1,5,5,8,7.0,0
2397,4764,0,0,0,29,9,6.0,7.0,8.0,4,8.0,6.0,6.0,8.0,36,1,5,5,8,7.0,0
2398,4765,0,0,0,24,9,4.0,3.0,7.0,2,6.0,4.0,6.0,6.0,36,1,5,5,8,7.0,0
2399,4766,0,0,0,25,9,2.0,6.0,8.0,3,7.0,4.0,7.0,8.0,36,1,5,5,8,7.0,0
2400,4767,0,1,0,28,9,6.0,7.0,10.0,2,9.0,7.0,7.0,7.0,36,1,5,5,8,7.0,1
2401,4768,0,1,0,27,9,7.0,8.0,8.0,6,8.0,5.0,8.0,8.0,36,1,5,5,8,7.0,1
2402,4769,0,0,0,30,13,9.0,9.0,10.0,4,10.0,9.0,9.0,10.0,29,2,2,7,5,7.0,1
2403,4770,0,0,1,23,13,8.0,8.0,8.0,2,7.0,7.0,7.0,8.0,29,2,2,7,5,7.0,1
2404,4771,0,0,0,29,13,8.0,6.0,7.0,4,7.0,9.0,8.0,8.0,29,2,2,7,5,7.0,1
2405,4772,0,0,1,24,13,6.0,7.0,6.0,2,7.0,7.0,5.0,6.0,29,2,2,7,5,7.0,1
2406,4773,0,0,0,25,13,8.0,5.0,5.0,3,7.0,8.0,6.0,7.0,29,2,2,7,5,7.0,1
2407,4774,0,0,1,28,13,10.0,8.0,10.0,2,10.0,10.0,9.0,9.0,29,2,2,7,5,7.0,1
2408,4775,0,0,0,27,13,6.0,7.0,8.0,6,8.0,8.0,8.0,7.0,29,2,2,7,5,7.0,1
2409,4776,0,0,0,30,9,10.0,9.0,10.0,4,9.0,10.0,9.0,10.0,30,2,1,1,6,7.0,1
2410,4777,0,0,1,23,9,7.0,7.0,8.0,2,7.0,6.0,6.0,6.0,30,2,1,1,6,7.0,0
2411,4778,0,0,0,29,9,8.0,8.0,8.0,4,8.0,8.0,6.0,7.0,30,2,1,1,6,7.0,1
2412,4779,0,0,1,24,9,6.0,6.0,8.0,2,6.0,5.0,6.0,6.0,30,2,1,1,6,7.0,0
2413,4780,0,0,0,25,9,2.0,2.0,7.0,3,7.0,5.0,9.0,4.0,30,2,1,1,6,7.0,0
2414,4781,0,0,1,28,9,6.0,6.0,6.0,2,8.0,9.0,7.0,7.0,30,2,1,1,6,7.0,1
2415,4782,0,0,0,27,9,7.0,7.0,8.0,6,8.0,8.0,7.0,8.0,30,2,1,1,6,7.0,1
2416,4783,0,0,0,30,9,4.0,5.0,6.0,4,8.0,4.0,5.0,5.0,29,2,1,1,4,7.0,0
2417,4784,0,0,1,23,9,5.0,3.0,6.0,2,6.0,4.0,6.0,5.0,29,2,1,1,4,7.0,0
2418,4785,0,0,0,29,9,6.0,5.0,7.0,4,7.0,6.0,5.0,5.0,29,2,1,1,4,7.0,0
2420,4787,0,0,0,25,9,1.0,1.0,2.0,3,5.0,2.0,7.0,1.0,29,2,1,1,4,7.0,0
2421,4788,0,0,1,28,9,6.0,6.0,9.0,2,8.0,7.0,6.0,6.0,29,2,1,1,4,7.0,1
2422,4789,0,0,0,27,9,7.0,6.0,8.0,6,7.0,6.0,7.0,6.0,29,2,1,1,4,7.0,1
2423,4790,0,0,1,30,5,5.0,6.0,7.0,4,8.0,7.0,6.0,6.0,22,4,3,3,7,7.0,0
2424,4791,0,1,0,23,5,9.0,7.0,8.0,2,7.0,9.0,6.0,9.0,22,4,3,3,7,7.0,1
2425,4792,0,0,1,29,5,8.0,7.0,8.0,4,8.0,8.0,8.0,7.0,22,4,3,3,7,7.0,1
2426,4793,0,0,0,24,5,7.0,8.0,8.0,2,8.0,8.0,6.0,8.0,22,4,3,3,7,7.0,1
2427,4794,0,0,0,25,5,4.0,1.0,3.0,3,7.0,6.0,9.0,6.0,22,4,3,3,7,7.0,0
2428,4795,0,0,0,28,5,6.0,6.0,7.0,2,8.0,10.0,8.0,8.0,22,4,3,3,7,7.0,1
2429,4796,0,0,0,27,5,7.0,6.0,7.0,6,8.0,7.0,9.0,7.0,22,4,3,3,7,7.0,1
2430,4797,0,0,0,30,9,5.0,5.0,8.0,4,8.0,4.0,6.0,6.0,34,2,1,1,4,7.0,0
2431,4798,0,0,1,23,9,4.0,5.0,4.0,2,3.0,3.0,6.0,2.0,34,2,1,1,4,7.0,0
2432,4799,0,0,0,29,9,5.0,7.0,8.0,4,7.0,5.0,5.0,7.0,34,2,1,1,4,7.0,0
2434,4801,0,0,0,25,9,2.0,2.0,7.0,3,7.0,2.0,8.0,5.0,34,2,1,1,4,7.0,0
2435,4802,0,0,1,28,9,6.0,6.0,9.0,2,7.0,8.0,6.0,6.0,34,2,1,1,4,2.0,0
2436,4803,0,0,0,27,9,6.0,6.0,5.0,6,7.0,6.0,7.0,5.0,34,2,1,1,4,2.0,1
2437,4874,0,0,0,34,13,7.0,1.0,8.0,2,9.0,7.0,7.0,7.0,23,4,3,10,5,3.0,0
2438,4875,0,0,0,30,13,8.0,8.0,8.0,2,8.0,8.0,8.0,8.0,23,4,3,10,5,3.0,1
2439,4876,0,0,1,23,13,7.0,5.0,7.0,4,7.0,6.0,5.0,6.0,23,4,3,10,5,3.0,1
2440,4877,0,0,0,27,13,8.0,8.0,9.0,3,8.0,8.0,8.0,9.0,23,4,3,10,5,3.0,1
2441,4878,0,0,0,30,13,8.0,8.0,7.0,2,7.0,6.0,6.0,8.0,23,4,3,10,5,3.0,1
2442,4879,0,1,0,27,13,9.0,9.0,8.0,2,8.0,9.0,7.0,8.0,23,4,3,10,5,3.0,1
2443,4880,0,0,0,27,13,7.0,7.0,8.0,2,7.0,6.0,6.0,7.0,23,4,3,10,5,2.0,0
2444,4881,0,1,0,24,13,7.0,8.0,7.0,6,8.0,8.0,7.0,8.0,23,4,3,10,5,2.0,1
2446,4883,0,0,0,28,13,5.0,3.0,9.0,2,7.0,6.0,5.0,7.0,23,4,3,10,5,2.0,0
2447,4884,0,1,0,27,13,8.0,5.0,7.0,2,7.0,8.0,4.0,7.0,23,4,3,10,5,2.0,1
2449,4886,0,0,0,29,13,8.0,8.0,7.0,3,9.0,8.0,8.0,8.0,23,4,3,10,5,2.0,0
2450,4887,0,0,1,30,13,6.0,5.0,6.0,4,6.0,7.0,5.0,5.0,23,4,3,10,5,2.0,0
2451,4888,0,0,0,27,13,5.0,3.0,7.0,2,7.0,4.0,5.0,7.0,23,4,3,10,5,2.0,0
2452,4889,0,0,1,25,13,7.0,7.0,9.0,4,7.0,8.0,7.0,7.0,23,4,3,10,5,7.0,0
2453,4890,0,0,1,26,13,5.0,6.0,8.0,4,8.0,8.0,7.0,8.0,23,4,3,10,5,7.0,0
2454,4891,0,0,0,29,13,6.0,4.0,7.0,2,6.0,6.0,10.0,5.0,23,4,3,10,5,7.0,0
2456,4893,0,0,0,30,9,7.0,7.0,7.0,2,7.0,6.0,7.0,7.0,33,3,2,1,2,7.0,0
2457,4894,0,0,0,23,9,7.0,6.0,8.0,4,8.0,6.0,8.0,7.0,33,3,2,1,2,7.0,1
2458,4895,0,0,1,27,9,6.0,7.0,7.0,3,7.0,6.0,8.0,9.0,33,3,2,1,2,7.0,0
2459,4896,0,0,0,30,9,5.0,4.0,5.0,2,6.0,5.0,6.0,7.0,33,3,2,1,2,7.0,0
2460,4897,0,0,0,27,9,7.0,6.0,6.0,2,6.0,7.0,6.0,6.0,33,3,2,1,2,7.0,0
2461,4898,0,1,0,27,9,8.0,7.0,6.0,2,6.0,7.0,8.0,9.0,33,3,2,1,2,2.0,1
2462,4899,0,0,0,24,9,6.0,6.0,8.0,6,8.0,7.0,7.0,8.0,33,3,2,1,2,2.0,0
2463,4900,0,0,0,25,9,8.0,6.0,8.0,2,7.0,10.0,5.0,5.0,33,3,2,1,2,2.0,1
2464,4901,0,0,0,28,9,3.0,3.0,5.0,2,6.0,5.0,3.0,4.0,33,3,2,1,2,2.0,0
2465,4902,0,0,0,27,9,6.0,5.0,10.0,2,9.0,6.0,5.0,5.0,33,3,2,1,2,2.0,0
2468,4905,0,0,0,30,9,6.0,5.0,5.0,4,6.0,5.0,5.0,4.0,33,3,2,1,2,2.0,0
2469,4906,0,0,0,27,9,4.0,3.0,6.0,2,6.0,3.0,5.0,5.0,33,3,2,1,2,2.0,0
2470,4907,0,0,0,25,9,8.0,8.0,9.0,4,8.0,6.0,9.0,7.0,33,3,2,1,2,2.0,0
2471,4908,0,0,0,26,9,3.0,4.0,5.0,4,5.0,5.0,8.0,5.0,33,3,2,1,2,2.0,0
2472,4909,0,0,0,29,9,5.0,3.0,6.0,2,6.0,4.0,8.0,5.0,33,3,2,1,2,2.0,0
2473,4910,0,1,1,34,10,10.0,8.0,10.0,2,10.0,10.0,9.0,8.0,32,2,5,6,5,2.0,1
2474,4911,0,1,1,30,10,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,32,2,5,6,5,2.0,1
2475,4912,0,0,0,23,10,5.0,4.0,7.0,4,7.0,4.0,8.0,6.0,32,2,5,6,5,2.0,0
2476,4913,0,0,0,27,10,4.0,6.0,9.0,3,8.0,3.0,8.0,6.0,32,2,5,6,5,2.0,0
2477,4914,0,0,1,30,10,8.0,7.0,9.0,2,9.0,6.0,9.0,8.0,32,2,5,6,5,2.0,1
2478,4915,0,0,1,27,10,6.0,6.0,7.0,2,6.0,6.0,5.0,7.0,32,2,5,6,5,2.0,0
2479,4916,0,0,1,27,10,4.0,9.0,6.0,2,6.0,3.0,6.0,4.0,32,2,5,6,5,10.0,0
2480,4917,0,0,0,24,10,5.0,5.0,7.0,6,8.0,5.0,6.0,6.0,32,2,5,6,5,10.0,0
2481,4918,0,0,1,25,10,5.0,4.0,7.0,2,10.0,8.0,7.0,8.0,32,2,5,6,5,10.0,0
2482,4919,0,0,1,28,10,3.0,1.0,6.0,2,7.0,3.0,6.0,2.0,32,2,5,6,5,10.0,0
2483,4920,0,0,1,27,10,6.0,8.0,10.0,2,7.0,2.0,7.0,3.0,32,2,5,6,5,10.0,0
2485,4922,0,0,0,29,10,7.0,6.0,9.0,3,10.0,7.0,9.0,8.0,32,2,5,6,5,10.0,0
2486,4923,0,0,0,30,10,4.0,5.0,5.0,4,6.0,5.0,5.0,4.0,32,2,5,6,5,10.0,0
2488,4925,0,0,0,25,10,4.0,4.0,9.0,4,7.0,5.0,9.0,5.0,32,2,5,6,5,2.0,0
2490,4927,0,0,1,29,10,6.0,4.0,7.0,2,8.0,5.0,9.0,6.0,32,2,5,6,5,2.0,0
2491,4928,0,0,0,34,13,8.0,9.0,9.0,2,10.0,9.0,10.0,9.0,26,3,1,3,5,2.0,0
2492,4929,0,0,0,30,13,8.0,8.0,8.0,2,8.0,8.0,8.0,8.0,26,3,1,3,5,2.0,1
2493,4930,0,0,0,23,13,6.0,5.0,7.0,4,7.0,6.0,8.0,6.0,26,3,1,3,5,2.0,0
2494,4931,0,1,1,27,13,8.0,9.0,7.0,3,8.0,8.0,8.0,10.0,26,3,1,3,5,2.0,1
2495,4932,0,0,0,30,13,7.0,6.0,6.0,2,7.0,8.0,7.0,7.0,26,3,1,3,5,2.0,1
2496,4933,0,1,0,27,13,8.0,8.0,9.0,2,9.0,8.0,9.0,8.0,26,3,1,3,5,2.0,1
2497,4934,0,0,0,27,13,5.0,7.0,5.0,2,6.0,5.0,6.0,5.0,26,3,1,3,5,2.0,0
2498,4935,0,0,0,24,13,6.5,8.0,8.0,6,8.0,7.0,8.0,8.0,26,3,1,3,5,2.0,1
2499,4936,0,1,0,25,13,8.0,6.0,8.0,2,9.0,10.0,9.0,10.0,26,3,1,3,5,2.0,1
2500,4937,0,0,0,28,13,5.0,6.0,6.0,2,8.0,6.0,7.0,5.0,26,3,1,3,5,2.0,0
2501,4938,0,0,0,27,13,5.0,5.0,8.0,2,7.0,4.0,7.0,3.0,26,3,1,3,5,2.0,0
2502,4939,0,0,0,27,13,7.0,7.0,7.0,2,7.0,7.0,7.0,8.0,26,3,1,3,5,2.0,0
2503,4940,0,0,1,29,13,7.0,9.0,9.0,3,9.0,7.0,9.0,10.0,26,3,1,3,5,2.0,0
2504,4941,0,0,0,30,13,6.0,5.0,4.0,4,5.0,6.0,4.0,6.0,26,3,1,3,5,2.0,0
2505,4942,0,0,0,27,13,5.0,5.0,5.0,2,7.0,3.0,7.0,5.0,26,3,1,3,5,2.0,0
2506,4943,0,0,0,25,13,7.0,7.0,9.0,4,7.0,7.0,7.0,7.0,26,3,1,3,5,2.0,0
2507,4944,0,1,0,26,13,7.0,5.0,8.0,4,8.0,8.0,6.0,7.0,26,3,1,3,5,7.0,1
2508,4945,0,0,0,29,13,7.0,6.0,8.0,2,6.0,7.0,7.0,7.0,26,3,1,3,5,7.0,0
2510,4947,0,0,1,30,10,7.0,7.0,7.0,2,8.0,7.0,7.0,7.0,24,2,7,6,6,7.0,0
2511,4948,0,0,0,23,10,7.0,7.0,8.0,4,7.0,5.0,6.0,7.0,24,2,7,6,6,7.0,1
2512,4949,0,1,0,27,10,7.0,7.0,9.0,3,9.0,7.0,9.0,9.0,24,2,7,6,6,7.0,1
2513,4950,0,0,1,30,10,5.0,2.0,8.0,2,6.0,3.0,5.0,6.0,24,2,7,6,6,7.0,0
2514,4951,0,1,1,27,10,7.0,5.0,6.0,2,6.0,6.0,5.0,5.0,24,2,7,6,6,7.0,1
2515,4952,0,0,1,27,10,7.0,5.0,7.0,2,7.0,7.0,6.0,8.0,24,2,7,6,6,7.0,0
2516,4953,0,1,0,24,10,7.0,7.0,8.0,6,8.0,7.0,7.0,8.0,24,2,7,6,6,7.0,1
2517,4954,0,1,1,25,10,9.0,8.0,8.0,2,10.0,10.0,8.0,8.0,24,2,7,6,6,4.0,1
2518,4955,0,0,1,28,10,6.0,7.0,10.0,2,10.0,5.0,10.0,8.0,24,2,7,6,6,4.0,0
2519,4956,0,0,1,27,10,5.0,5.0,8.0,2,7.0,4.0,5.0,4.0,24,2,7,6,6,4.0,0
2520,4957,0,0,1,27,10,6.0,7.0,7.0,2,6.0,7.0,8.0,7.0,24,2,7,6,6,4.0,0
2521,4958,0,0,0,29,10,7.0,6.0,8.0,3,9.0,7.0,6.0,10.0,24,2,7,6,6,4.0,1
2522,4959,0,0,0,30,10,5.0,5.0,5.0,4,6.0,6.0,4.0,4.0,24,2,7,6,6,4.0,0
2523,4960,0,0,1,27,10,4.0,3.0,7.0,2,6.0,3.0,4.0,5.0,24,2,7,6,6,4.0,0
2525,4962,0,0,0,26,10,4.0,5.0,8.0,4,9.0,5.0,9.0,8.0,24,2,7,6,6,4.0,0
2526,4963,0,0,1,29,10,7.0,5.0,8.0,2,7.0,7.0,7.0,8.0,24,2,7,6,6,4.0,0
2527,4964,0,0,0,34,9,5.0,1.0,9.0,2,7.0,4.0,3.0,4.0,26,1,1,1,5,2.0,0
2529,4966,0,0,0,23,9,3.0,1.0,4.0,4,4.0,2.0,2.0,3.0,26,1,1,1,5,2.0,0
2530,4967,0,0,0,27,9,3.0,5.0,8.0,3,6.0,3.0,8.0,5.0,26,1,1,1,5,2.0,0
2531,4968,0,0,0,30,9,3.0,3.0,8.0,2,8.0,4.0,3.0,4.0,26,1,1,1,5,2.0,0
2532,4969,0,0,0,27,9,6.0,4.0,6.0,2,7.0,2.0,6.0,5.0,26,1,1,1,5,2.0,0
2535,4972,0,0,0,25,9,5.0,3.0,4.0,2,5.0,4.0,4.0,4.0,26,1,1,1,5,2.0,0
2536,4973,0,0,0,28,9,4.0,2.0,10.0,2,6.0,2.0,7.0,6.0,26,1,1,1,5,2.0,0
2537,4974,0,0,0,27,9,4.0,5.0,8.0,2,8.0,2.0,6.0,6.0,26,1,1,1,5,17.0,0
2538,4975,0,0,0,27,9,2.0,1.0,6.0,2,7.0,2.0,4.0,4.0,26,1,1,1,5,17.0,0
2539,4976,0,0,0,29,9,2.0,0.0,3.0,3,4.0,4.0,2.0,2.0,26,1,1,1,5,17.0,0
2540,4977,0,0,0,30,9,4.0,4.0,4.0,4,5.0,5.0,5.0,4.0,26,1,1,1,5,17.0,0
